Transaction ID,Product ID,Customer ID,Order Date,Quantity,Unit Price,Total Amount,Order Status
60146,3011,10672,2025-02-17 00:11:41.180154,3,140.0,420.0,Shipped
60147,3020,10451,2025-03-15 00:11:41.180154,3,99.0,297.0,Completed
60148,3015,10338,2025-03-06 00:11:41.180154,3,35.0,105.0,Completed
60149,3035,10852,2025-02-16 00:11:41.180154,4,99.0,396.0,Completed
60150,3029,10837,2025-02-16 00:11:41.180154,3,49.0,147.0,Completed
60151,3036,10031,2025-03-15 00:11:41.180154,2,17.0,34.0,Completed
60152,3039,10578,2025-03-08 00:11:41.180154,5,399.0,1995.0,Completed
60153,3046,10367,2025-03-08 00:11:41.180154,2,35.0,70.0,Cancelled
60154,3019,10402,2025-03-06 00:11:41.180154,1,20.0,20.0,Completed
60155,3050,10814,2025-03-12 00:11:41.180154,1,75.0,75.0,Shipped
60156,3008,10293,2025-03-13 00:11:41.180154,4,28.0,112.0,Completed
60157,3034,10940,2025-03-01 00:11:41.180154,5,17.0,85.0,Shipped
60158,3023,10186,2025-02-16 00:11:41.180154,1,20.0,20.0,Completed
60159,3039,10649,2025-03-06 00:11:41.180154,1,399.0,399.0,Completed
60160,3020,10672,2025-03-15 00:11:41.180154,3,99.0,297.0,Completed
60161,3037,10246,2025-03-08 00:11:41.180154,1,199.0,199.0,Completed
60162,3046,10314,2025-03-15 00:11:41.180154,1,35.0,35.0,Completed
60163,3035,10815,2025-03-10 00:11:41.180154,4,99.0,396.0,Completed
60164,3037,10759,2025-03-04 00:11:41.180154,2,199.0,398.0,Completed
60165,3002,10315,2025-03-02 00:11:41.180154,5,40.0,200.0,Completed
60166,3007,10513,2025-03-13 00:11:41.180154,4,250.0,1000.0,Completed
60167,3048,10071,2025-03-09 00:11:41.180154,3,30.0,90.0,Completed
60168,3032,10204,2025-03-04 00:11:41.180154,4,19.0,76.0,Pending
60169,3024,10468,2025-03-06 00:11:41.180154,1,12.0,12.0,Completed
60170,3016,10092,2025-02-28 00:11:41.180154,5,60.0,300.0,Completed
60171,3001,10823,2025-03-03 00:11:41.180154,1,449.0,449.0,Completed
60172,3016,10724,2025-03-07 00:11:41.180154,3,60.0,180.0,Completed
60173,3021,10942,2025-03-09 00:11:41.180154,5,45.0,225.0,Shipped
60174,3008,10697,2025-02-20 00:11:41.180154,2,28.0,56.0,Pending
60175,3007,10938,2025-02-22 00:11:41.180154,1,250.0,250.0,Shipped
60176,3021,10530,2025-03-15 00:11:41.180154,2,45.0,90.0,Shipped
60177,3025,10572,2025-03-13 00:11:41.180154,5,10.0,50.0,Pending
60178,3009,10977,2025-02-17 00:11:41.180154,1,40.0,40.0,Completed
60179,3026,10623,2025-03-01 00:11:41.180154,1,148.0,148.0,Shipped
60180,3044,10039,2025-03-13 00:11:41.180154,3,45.0,135.0,Completed
60181,3020,10728,2025-02-22 00:11:41.180154,4,99.0,396.0,Completed
60182,3042,10906,2025-03-05 00:11:41.180154,1,16.0,16.0,Completed
60183,3046,10787,2025-03-03 00:11:41.180154,1,35.0,35.0,Completed
60184,3003,10555,2025-03-02 00:11:41.180154,5,110.0,550.0,Completed
60185,3004,10672,2025-03-07 00:11:41.180154,4,45.0,180.0,Completed
60186,3020,10991,2025-03-07 00:11:41.180154,5,99.0,495.0,Completed
60187,3026,10095,2025-02-25 00:11:41.180154,5,148.0,740.0,Completed
60188,3019,10659,2025-02-27 00:11:41.180154,2,20.0,40.0,Completed
60189,3014,10272,2025-03-06 00:11:41.180154,5,48.0,240.0,Cancelled
60190,3029,10620,2025-02-21 00:11:41.180154,1,49.0,49.0,Completed
60191,3001,10576,2025-03-14 00:11:41.180154,1,449.0,449.0,Pending
60192,3048,10158,2025-02-17 00:11:41.180154,2,30.0,60.0,Completed
60193,3009,10200,2025-03-08 00:11:41.180154,4,40.0,160.0,Shipped
60194,3045,10597,2025-03-13 00:11:41.180154,4,129.0,516.0,Completed
60195,3004,10126,2025-02-18 00:11:41.180154,5,45.0,225.0,Completed
60196,3009,10257,2025-02-22 00:11:41.180154,5,40.0,200.0,Completed
60197,3009,10815,2025-03-09 00:11:41.180154,2,40.0,80.0,Completed
60198,3050,10315,2025-02-23 00:11:41.180154,1,75.0,75.0,Pending
60199,3001,10474,2025-02-17 00:11:41.180154,2,449.0,898.0,Completed
60200,3029,10938,2025-03-04 00:11:41.180154,4,49.0,196.0,Shipped
60201,3043,10226,2025-02-27 00:11:41.180154,4,13.0,52.0,Completed
60202,3031,10385,2025-03-14 00:11:41.180154,3,35.0,105.0,Completed
60203,3016,10576,2025-03-10 00:11:41.180154,4,60.0,240.0,Completed
60204,3047,10756,2025-03-07 00:11:41.180154,2,279.0,558.0,Completed
60205,3044,10898,2025-03-03 00:11:41.180154,5,45.0,225.0,Pending
60206,3019,10916,2025-02-19 00:11:41.180154,5,20.0,100.0,Completed
60207,3025,10770,2025-02-21 00:11:41.180154,5,10.0,50.0,Completed
60208,3048,10229,2025-02-22 00:11:41.180154,5,30.0,150.0,Completed
60209,3050,10034,2025-02-19 00:11:41.180154,3,75.0,225.0,Completed
60210,3020,10383,2025-02-21 00:11:41.180154,5,99.0,495.0,Completed
60211,3042,10138,2025-02-23 00:11:41.180154,5,16.0,80.0,Completed
60212,3012,10718,2025-03-04 00:11:41.180154,4,50.0,200.0,Completed
60213,3016,10649,2025-03-13 00:11:41.180154,1,60.0,60.0,Pending
60214,3007,10053,2025-03-09 00:11:41.180154,3,250.0,750.0,Completed
60215,3008,10815,2025-02-26 00:11:41.180154,1,28.0,28.0,Completed
60216,3030,10243,2025-03-11 00:11:41.180154,4,14.0,56.0,Completed
60217,3021,10412,2025-02-18 00:11:41.180154,5,45.0,225.0,Completed
60218,3009,10660,2025-02-18 00:11:41.180154,2,40.0,80.0,Completed
60219,3018,10409,2025-02-22 00:11:41.180154,3,30.0,90.0,Completed
60220,3016,10421,2025-02-22 00:11:41.180154,3,60.0,180.0,Completed
60221,3050,10074,2025-03-10 00:11:41.180154,5,75.0,375.0,Completed
60222,3042,10396,2025-03-03 00:11:41.180154,3,16.0,48.0,Completed
60223,3017,10760,2025-02-20 00:11:41.180154,5,22.0,110.0,Completed
60224,3045,10915,2025-03-07 00:11:41.180154,1,129.0,129.0,Completed
60225,3015,10402,2025-03-11 00:11:41.180154,1,35.0,35.0,Cancelled
60226,3031,10406,2025-03-10 00:11:41.180154,5,35.0,175.0,Completed
60227,3048,10712,2025-03-01 00:11:41.180154,3,30.0,90.0,Completed
60228,3017,10938,2025-02-22 00:11:41.180154,3,22.0,66.0,Completed
60229,3031,10257,2025-03-01 00:11:41.180154,1,35.0,35.0,Pending
60230,3012,10421,2025-03-13 00:11:41.180154,1,50.0,50.0,Cancelled
60231,3011,10789,2025-02-28 00:11:41.180154,1,140.0,140.0,Completed
60232,3025,10578,2025-03-08 00:11:41.180154,5,10.0,50.0,Completed
60233,3049,10116,2025-02-17 00:11:41.180154,1,10.0,10.0,Completed
60234,3020,10612,2025-02-20 00:11:41.180154,3,99.0,297.0,Cancelled
60235,3046,10192,2025-03-03 00:11:41.180154,5,35.0,175.0,Completed
60236,3045,10492,2025-02-27 00:11:41.180154,2,129.0,258.0,Completed
60237,3010,10510,2025-02-19 00:11:41.180154,2,19.0,38.0,Completed
60238,3018,10869,2025-03-13 00:11:41.180154,5,30.0,150.0,Completed
60239,3029,10445,2025-03-08 00:11:41.180154,5,49.0,245.0,Completed
60240,3022,10269,2025-03-08 00:11:41.180154,5,50.0,250.0,Completed
60241,3004,10229,2025-03-12 00:11:41.180154,2,45.0,90.0,Completed
60242,3050,10869,2025-02-26 00:11:41.180154,4,75.0,300.0,Completed
60243,3036,10181,2025-03-13 00:11:41.180154,3,17.0,51.0,Completed
60244,3020,10409,2025-02-26 00:11:41.180154,1,99.0,99.0,Completed
60245,3028,10192,2025-02-25 00:11:41.180154,2,35.0,70.0,Completed
60246,3003,10768,2025-02-17 00:11:41.180154,4,110.0,440.0,Shipped
60247,3021,10454,2025-03-14 00:11:41.180154,3,45.0,135.0,Completed
60248,3046,10349,2025-02-25 00:11:41.180154,2,35.0,70.0,Completed
60249,3044,10359,2025-03-01 00:11:41.180154,3,45.0,135.0,Cancelled
60250,3014,10837,2025-02-19 00:11:41.180154,2,48.0,96.0,Completed
60251,3023,10530,2025-03-13 00:11:41.180154,3,20.0,60.0,Completed
60252,3032,10724,2025-02-20 00:11:41.180154,2,19.0,38.0,Completed
60253,3014,10893,2025-02-16 00:11:41.180154,3,48.0,144.0,Completed
60254,3002,10898,2025-02-23 00:11:41.180154,4,40.0,160.0,Completed
60255,3021,10315,2025-02-28 00:11:41.180154,3,45.0,135.0,Completed
60256,3027,10948,2025-02-26 00:11:41.180154,5,60.0,300.0,Cancelled
60257,3001,10034,2025-03-11 00:11:41.180154,1,449.0,449.0,Completed
60258,3004,10377,2025-03-13 00:11:41.180154,1,45.0,45.0,Completed
60259,3007,10893,2025-03-15 00:11:41.180154,5,250.0,1250.0,Completed
60260,3015,10265,2025-03-06 00:11:41.180154,4,35.0,140.0,Completed
60261,3023,10265,2025-02-22 00:11:41.180154,4,20.0,80.0,Completed
60262,3012,10280,2025-02-24 00:11:41.180154,1,50.0,50.0,Completed
60263,3011,10578,2025-02-16 00:11:41.180154,2,140.0,280.0,Completed
60264,3043,10420,2025-03-08 00:11:41.180154,3,13.0,39.0,Completed
60265,3006,10732,2025-02-28 00:11:41.180154,3,25.0,75.0,Completed
60266,3021,10893,2025-02-17 00:11:41.180154,5,45.0,225.0,Completed
60267,3047,10674,2025-03-09 00:11:41.180154,3,279.0,837.0,Completed
60268,3028,10200,2025-02-24 00:11:41.180154,3,35.0,105.0,Completed
60269,3034,10927,2025-03-09 00:11:41.180154,2,17.0,34.0,Completed
60270,3019,10257,2025-02-27 00:11:41.180154,4,20.0,80.0,Completed
60271,3001,10151,2025-02-26 00:11:41.180154,5,449.0,2245.0,Completed
60272,3029,10095,2025-03-10 00:11:41.180154,4,49.0,196.0,Completed
60273,3029,10536,2025-03-02 00:11:41.180154,1,49.0,49.0,Pending
60274,3004,10117,2025-03-11 00:11:41.180154,3,45.0,135.0,Completed
60275,3020,10135,2025-03-06 00:11:41.180154,2,99.0,198.0,Cancelled
60276,3045,10279,2025-02-21 00:11:41.180154,3,129.0,387.0,Completed
60277,3007,10271,2025-02-21 00:11:41.180154,2,250.0,500.0,Completed
60278,3020,10575,2025-03-08 00:11:41.180154,1,99.0,99.0,Completed
60279,3020,10804,2025-02-21 00:11:41.180154,3,99.0,297.0,Pending
60280,3039,10759,2025-02-25 00:11:41.180154,1,399.0,399.0,Completed
60281,3040,10253,2025-03-12 00:11:41.180154,1,70.0,70.0,Completed
60282,3036,10243,2025-02-27 00:11:41.180154,5,17.0,85.0,Completed
60283,3016,10960,2025-02-22 00:11:41.180154,5,60.0,300.0,Completed
60284,3002,10008,2025-03-01 00:11:41.180154,2,40.0,80.0,Completed
60285,3015,10873,2025-02-19 00:11:41.180154,1,35.0,35.0,Completed
60286,3031,10198,2025-02-19 00:11:41.180154,1,35.0,35.0,Completed
60287,3032,10944,2025-02-20 00:11:41.180154,1,19.0,19.0,Cancelled
60288,3048,10335,2025-03-08 00:11:41.180154,5,30.0,150.0,Shipped
60289,3020,10421,2025-03-01 00:11:41.180154,3,99.0,297.0,Shipped
60290,3029,10717,2025-03-07 00:11:41.180154,3,49.0,147.0,Shipped
60291,3023,10555,2025-03-10 00:11:41.180154,1,20.0,20.0,Completed
60292,3006,10304,2025-03-13 00:11:41.180154,2,25.0,50.0,Pending
60293,3020,10530,2025-03-02 00:11:41.180154,4,99.0,396.0,Completed
60294,3023,10736,2025-03-01 00:11:41.180154,1,20.0,20.0,Cancelled
60295,3047,10053,2025-02-19 00:11:41.180154,5,279.0,1395.0,Completed
60296,3016,10010,2025-03-11 00:11:41.180154,2,60.0,120.0,Completed
60297,3049,10438,2025-02-19 00:11:41.180154,1,10.0,10.0,Completed
60298,3023,10128,2025-03-04 00:11:41.180154,1,20.0,20.0,Completed
60299,3009,10654,2025-02-19 00:11:41.180154,2,40.0,80.0,Shipped
60300,3007,10208,2025-03-12 00:11:41.180154,5,250.0,1250.0,Cancelled
60301,3006,10413,2025-02-21 00:11:41.180154,3,25.0,75.0,Completed
60302,3020,10198,2025-03-11 00:11:41.180154,1,99.0,99.0,Completed
60303,3001,10525,2025-02-28 00:11:41.180154,3,449.0,1347.0,Completed
60304,3020,10119,2025-03-14 00:11:41.180154,4,99.0,396.0,Completed
60305,3050,10034,2025-03-12 00:11:41.180154,2,75.0,150.0,Completed
60306,3031,10056,2025-02-26 00:11:41.180154,2,35.0,70.0,Completed
60307,3036,10949,2025-02-21 00:11:41.180154,3,17.0,51.0,Completed
60308,3005,10140,2025-03-02 00:11:41.180154,4,100.0,400.0,Shipped
60309,3020,10717,2025-02-28 00:11:41.180154,4,99.0,396.0,Completed
60310,3012,10076,2025-03-07 00:11:41.180154,2,50.0,100.0,Completed
60311,3044,10115,2025-03-12 00:11:41.180154,5,45.0,225.0,Shipped
60312,3007,10490,2025-03-10 00:11:41.180154,4,250.0,1000.0,Shipped
60313,3020,10446,2025-02-17 00:11:41.180154,3,99.0,297.0,Pending
60314,3026,10948,2025-02-18 00:11:41.180154,2,148.0,296.0,Completed
60315,3022,10943,2025-02-21 00:11:41.180154,3,50.0,150.0,Completed
60316,3041,10772,2025-02-16 00:11:41.180154,1,18.0,18.0,Completed
60317,3009,10574,2025-03-13 00:11:41.180154,1,40.0,40.0,Completed
60318,3016,10438,2025-03-10 00:11:41.180154,1,60.0,60.0,Completed
60319,3038,10352,2025-03-13 00:11:41.180154,3,6.0,18.0,Completed
60320,3022,10944,2025-02-24 00:11:41.180154,3,50.0,150.0,Completed
60321,3018,10575,2025-02-25 00:11:41.180154,3,30.0,90.0,Shipped
60322,3001,10552,2025-03-06 00:11:41.180154,5,449.0,2245.0,Shipped
60323,3036,10229,2025-03-03 00:11:41.180154,2,17.0,34.0,Completed
60324,3048,10054,2025-03-06 00:11:41.180154,2,30.0,60.0,Completed
60325,3028,10944,2025-02-23 00:11:41.180154,2,35.0,70.0,Cancelled
60326,3042,10297,2025-03-13 00:11:41.180154,2,16.0,32.0,Completed
60327,3022,10422,2025-03-09 00:11:41.180154,2,50.0,100.0,Cancelled
60328,3009,10117,2025-03-05 00:11:41.180154,4,40.0,160.0,Cancelled
60329,3001,10815,2025-03-03 00:11:41.180154,1,449.0,449.0,Completed
60330,3030,10036,2025-03-08 00:11:41.180154,2,14.0,28.0,Completed
60331,3021,10814,2025-03-12 00:11:41.180154,4,45.0,180.0,Completed
60332,3037,10138,2025-03-07 00:11:41.180154,5,199.0,995.0,Completed
60333,3032,10885,2025-02-18 00:11:41.180154,2,19.0,38.0,Completed
60334,3050,10733,2025-03-09 00:11:41.180154,4,75.0,300.0,Completed
60335,3021,10173,2025-03-08 00:11:41.180154,1,45.0,45.0,Shipped
60336,3019,10537,2025-02-25 00:11:41.180154,2,20.0,40.0,Completed
60337,3012,10293,2025-02-27 00:11:41.180154,1,50.0,50.0,Shipped
60338,3020,10184,2025-03-03 00:11:41.180154,1,99.0,99.0,Completed
60339,3043,10844,2025-03-11 00:11:41.180154,1,13.0,13.0,Shipped
60340,3001,10396,2025-03-09 00:11:41.180154,3,449.0,1347.0,Completed
60341,3049,10394,2025-03-02 00:11:41.180154,3,10.0,30.0,Completed
60342,3050,10179,2025-03-10 00:11:41.180154,4,75.0,300.0,Completed
60343,3027,10383,2025-02-23 00:11:41.180154,1,60.0,60.0,Completed
60344,3014,10863,2025-02-27 00:11:41.180154,5,48.0,240.0,Completed
60345,3008,10362,2025-03-05 00:11:41.180154,3,28.0,84.0,Cancelled
60346,3011,10948,2025-02-24 00:11:41.180154,3,140.0,420.0,Completed
60347,3001,10944,2025-03-06 00:11:41.180154,3,449.0,1347.0,Shipped
60348,3020,10147,2025-02-22 00:11:41.180154,1,99.0,99.0,Completed
60349,3002,10184,2025-03-11 00:11:41.180154,1,40.0,40.0,Completed
60350,3034,10852,2025-02-27 00:11:41.180154,1,17.0,17.0,Completed
60351,3016,10386,2025-03-01 00:11:41.180154,5,60.0,300.0,Pending
60352,3007,10004,2025-02-19 00:11:41.180154,3,250.0,750.0,Completed
60353,3023,10265,2025-03-01 00:11:41.180154,5,20.0,100.0,Completed
60354,3048,10569,2025-02-19 00:11:41.180154,3,30.0,90.0,Shipped
60355,3032,10792,2025-02-28 00:11:41.180154,2,19.0,38.0,Completed
60356,3020,10128,2025-02-16 00:11:41.180154,5,99.0,495.0,Completed
60357,3037,10116,2025-02-24 00:11:41.180154,1,199.0,199.0,Completed
60358,3035,10921,2025-03-03 00:11:41.180154,2,99.0,198.0,Completed
60359,3044,10752,2025-02-24 00:11:41.180154,2,45.0,90.0,Completed
60360,3007,10559,2025-03-14 00:11:41.180154,4,250.0,1000.0,Shipped
60361,3042,10767,2025-03-14 00:11:41.180154,2,16.0,32.0,Shipped
60362,3012,10409,2025-02-19 00:11:41.180154,5,50.0,250.0,Completed
60363,3047,10758,2025-03-02 00:11:41.180154,1,279.0,279.0,Completed
60364,3011,10368,2025-03-08 00:11:41.180154,5,140.0,700.0,Completed
60365,3046,10242,2025-03-09 00:11:41.180154,3,35.0,105.0,Completed
60366,3048,10733,2025-02-20 00:11:41.180154,3,30.0,90.0,Completed
60367,3006,10404,2025-03-02 00:11:41.180154,2,25.0,50.0,Completed
60368,3048,10985,2025-02-23 00:11:41.180154,4,30.0,120.0,Completed
60369,3003,10346,2025-02-18 00:11:41.180154,1,110.0,110.0,Completed
60370,3008,10921,2025-02-23 00:11:41.180154,2,28.0,56.0,Completed
60371,3020,10928,2025-03-04 00:11:41.180154,5,99.0,495.0,Shipped
60372,3050,10241,2025-02-17 00:11:41.180154,2,75.0,150.0,Completed
60373,3020,10790,2025-03-13 00:11:41.180154,3,99.0,297.0,Completed
60374,3024,10413,2025-02-16 00:11:41.180154,1,12.0,12.0,Completed
60375,3032,10918,2025-03-04 00:11:41.180154,1,19.0,19.0,Completed
60376,3048,10429,2025-02-25 00:11:41.180154,4,30.0,120.0,Completed
60377,3037,10746,2025-03-09 00:11:41.180154,1,199.0,199.0,Completed
60378,3008,10448,2025-02-18 00:11:41.180154,2,28.0,56.0,Completed
60379,3012,10228,2025-03-10 00:11:41.180154,1,50.0,50.0,Completed
60380,3004,10198,2025-02-18 00:11:41.180154,5,45.0,225.0,Shipped
60381,3029,10409,2025-03-04 00:11:41.180154,2,49.0,98.0,Completed
60382,3007,10756,2025-03-01 00:11:41.180154,1,250.0,250.0,Completed
60383,3010,10575,2025-03-08 00:11:41.180154,4,19.0,76.0,Completed
60384,3044,10686,2025-02-25 00:11:41.180154,1,45.0,45.0,Completed
60385,3014,10271,2025-03-09 00:11:41.180154,2,48.0,96.0,Completed
60386,3024,10465,2025-02-22 00:11:41.180154,3,12.0,36.0,Shipped
60387,3017,10054,2025-02-24 00:11:41.180154,4,22.0,88.0,Completed
60388,3002,10806,2025-02-25 00:11:41.180154,2,40.0,80.0,Completed
60389,3016,10991,2025-02-17 00:11:41.180154,1,60.0,60.0,Completed
60390,3018,10397,2025-03-15 00:11:41.180154,1,30.0,30.0,Completed
60391,3044,10010,2025-03-14 00:11:41.180154,3,45.0,135.0,Completed
60392,3014,10179,2025-02-16 00:11:41.180154,1,48.0,48.0,Completed
60393,3017,10636,2025-02-19 00:11:41.180154,2,22.0,44.0,Completed
60394,3037,10578,2025-02-26 00:11:41.180154,3,199.0,597.0,Completed
60395,3036,10779,2025-02-20 00:11:41.180154,3,17.0,51.0,Completed
60396,3038,10248,2025-03-12 00:11:41.180154,4,6.0,24.0,Completed
60397,3047,10760,2025-03-09 00:11:41.180154,2,279.0,558.0,Completed
60398,3038,10685,2025-03-01 00:11:41.180154,3,6.0,18.0,Completed
60399,3018,10309,2025-03-03 00:11:41.180154,1,30.0,30.0,Completed
60400,3039,10524,2025-03-10 00:11:41.180154,1,399.0,399.0,Completed
60401,3021,10151,2025-03-15 00:11:41.180154,5,45.0,225.0,Completed
60402,3011,10433,2025-03-03 00:11:41.180154,4,140.0,560.0,Completed
60403,3012,10877,2025-02-22 00:11:41.180154,1,50.0,50.0,Completed
60404,3008,10406,2025-02-20 00:11:41.180154,1,28.0,28.0,Completed
60405,3006,10817,2025-02-18 00:11:41.180154,5,25.0,125.0,Completed
60406,3007,10559,2025-03-08 00:11:41.180154,4,250.0,1000.0,Completed
60407,3002,10193,2025-03-04 00:11:41.180154,3,40.0,120.0,Completed
60408,3044,10552,2025-02-24 00:11:41.180154,1,45.0,45.0,Completed
60409,3046,10490,2025-02-24 00:11:41.180154,5,35.0,175.0,Completed
60410,3025,10394,2025-03-01 00:11:41.180154,5,10.0,50.0,Shipped
60411,3041,10119,2025-03-14 00:11:41.180154,4,18.0,72.0,Completed
60412,3007,10402,2025-03-05 00:11:41.180154,1,250.0,250.0,Cancelled
60413,3045,10081,2025-03-09 00:11:41.180154,5,129.0,645.0,Completed
60414,3021,10108,2025-03-11 00:11:41.180154,3,45.0,135.0,Completed
60415,3002,10402,2025-02-27 00:11:41.180154,1,40.0,40.0,Completed
60416,3006,10281,2025-02-26 00:11:41.180154,5,25.0,125.0,Shipped
60417,3013,10923,2025-03-12 00:11:41.180154,1,179.0,179.0,Completed
60418,3001,10377,2025-03-11 00:11:41.180154,4,449.0,1796.0,Completed
60419,3013,10757,2025-02-24 00:11:41.180154,3,179.0,537.0,Completed
60420,3002,10511,2025-03-12 00:11:41.180154,2,40.0,80.0,Completed
60421,3009,10716,2025-03-02 00:11:41.180154,2,40.0,80.0,Completed
60422,3011,10253,2025-02-26 00:11:41.180154,5,140.0,700.0,Completed
60423,3050,10938,2025-02-23 00:11:41.180154,4,75.0,300.0,Pending
60424,3009,10510,2025-02-16 00:11:41.180154,4,40.0,160.0,Completed
60425,3009,10814,2025-03-08 00:11:41.180154,4,40.0,160.0,Completed
60426,3032,10365,2025-02-22 00:11:41.180154,3,19.0,57.0,Completed
60427,3042,10108,2025-02-21 00:11:41.180154,3,16.0,48.0,Cancelled
60428,3017,10672,2025-02-27 00:11:41.180154,3,22.0,66.0,Completed
60429,3043,10008,2025-03-12 00:11:41.180154,3,13.0,39.0,Completed
60430,3014,10454,2025-02-24 00:11:41.180154,3,48.0,144.0,Completed
60431,3007,10193,2025-03-02 00:11:41.180154,1,250.0,250.0,Completed
60432,3014,10612,2025-03-10 00:11:41.180154,4,48.0,192.0,Shipped
60433,3027,10982,2025-03-13 00:11:41.180154,2,60.0,120.0,Completed
60434,3016,10446,2025-03-11 00:11:41.180154,1,60.0,60.0,Completed
60435,3031,10806,2025-03-09 00:11:41.180154,2,35.0,70.0,Completed
60436,3009,10490,2025-03-12 00:11:41.180154,1,40.0,40.0,Completed
60437,3032,10482,2025-02-19 00:11:41.180154,1,19.0,19.0,Completed
60438,3015,10924,2025-02-19 00:11:41.180154,4,35.0,140.0,Completed
60439,3020,10891,2025-03-05 00:11:41.180154,4,99.0,396.0,Completed
60440,3024,10778,2025-02-16 00:11:41.180154,1,12.0,12.0,Shipped
60441,3032,10277,2025-03-01 00:11:41.180154,4,19.0,76.0,Completed
60442,3009,10524,2025-03-01 00:11:41.180154,5,40.0,200.0,Completed
60443,3041,10220,2025-03-01 00:11:41.180154,2,18.0,36.0,Pending
60444,3034,10422,2025-02-25 00:11:41.180154,3,17.0,51.0,Completed
60445,3009,10468,2025-03-06 00:11:41.180154,3,40.0,120.0,Completed
60446,3048,10814,2025-02-19 00:11:41.180154,1,30.0,30.0,Shipped
60447,3030,10893,2025-03-02 00:11:41.180154,5,14.0,70.0,Completed
60448,3020,10402,2025-02-23 00:11:41.180154,1,99.0,99.0,Completed
60449,3007,10023,2025-03-02 00:11:41.180154,3,250.0,750.0,Completed
60450,3023,10852,2025-03-09 00:11:41.180154,3,20.0,60.0,Completed
60451,3007,10183,2025-03-02 00:11:41.180154,1,250.0,250.0,Shipped
60452,3019,10597,2025-03-14 00:11:41.180154,3,20.0,60.0,Cancelled
60453,3018,10034,2025-03-12 00:11:41.180154,4,30.0,120.0,Completed
60454,3034,10394,2025-03-07 00:11:41.180154,3,17.0,51.0,Shipped
60455,3007,10990,2025-03-08 00:11:41.180154,2,250.0,500.0,Completed
60456,3039,10108,2025-03-04 00:11:41.180154,2,399.0,798.0,Completed
60457,3014,10406,2025-03-07 00:11:41.180154,4,48.0,192.0,Shipped
60458,3020,10282,2025-03-14 00:11:41.180154,4,99.0,396.0,Cancelled
60459,3037,10905,2025-02-16 00:11:41.180154,4,199.0,796.0,Completed
60460,3028,10861,2025-02-19 00:11:41.180154,1,35.0,35.0,Completed
60461,3013,10236,2025-03-04 00:11:41.180154,1,179.0,179.0,Completed
60462,3017,10089,2025-02-23 00:11:41.180154,3,22.0,66.0,Completed
60463,3013,10612,2025-03-14 00:11:41.180154,1,179.0,179.0,Completed
60464,3027,10326,2025-03-14 00:11:41.180154,4,60.0,240.0,Completed
60465,3014,10672,2025-03-13 00:11:41.180154,5,48.0,240.0,Completed
60466,3034,10044,2025-02-27 00:11:41.180154,4,17.0,68.0,Cancelled
60467,3025,10128,2025-02-16 00:11:41.180154,1,10.0,10.0,Completed
60468,3006,10685,2025-03-12 00:11:41.180154,2,25.0,50.0,Completed
60469,3013,10205,2025-03-11 00:11:41.180154,2,179.0,358.0,Shipped
60470,3008,10842,2025-03-13 00:11:41.180154,4,28.0,112.0,Completed
60471,3017,10068,2025-03-14 00:11:41.180154,1,22.0,22.0,Completed
60472,3022,10212,2025-02-20 00:11:41.180154,4,50.0,200.0,Completed
60473,3021,10999,2025-02-22 00:11:41.180154,2,45.0,90.0,Completed
60474,3036,10413,2025-02-24 00:11:41.180154,3,17.0,51.0,Completed
60475,3007,10713,2025-02-19 00:11:41.180154,1,250.0,250.0,Completed
60476,3047,10187,2025-02-16 00:11:41.180154,2,279.0,558.0,Completed
60477,3015,10578,2025-02-19 00:11:41.180154,4,35.0,140.0,Completed
60478,3012,10732,2025-03-08 00:11:41.180154,4,50.0,200.0,Completed
60479,3031,10297,2025-02-27 00:11:41.180154,1,35.0,35.0,Completed
60480,3039,10812,2025-03-09 00:11:41.180154,1,399.0,399.0,Completed
60481,3016,10575,2025-03-08 00:11:41.180154,2,60.0,120.0,Pending
60482,3036,10385,2025-03-11 00:11:41.180154,2,17.0,34.0,Cancelled
60483,3044,10531,2025-02-24 00:11:41.180154,5,45.0,225.0,Shipped
60484,3037,10550,2025-02-19 00:11:41.180154,4,199.0,796.0,Completed
60485,3001,10175,2025-03-09 00:11:41.180154,1,449.0,449.0,Completed
60486,3041,10396,2025-03-06 00:11:41.180154,5,18.0,90.0,Completed
60487,3037,10337,2025-03-01 00:11:41.180154,2,199.0,398.0,Cancelled
60488,3031,10396,2025-03-15 00:11:41.180154,3,35.0,105.0,Completed
60489,3036,10759,2025-03-02 00:11:41.180154,2,17.0,34.0,Completed
60490,3049,10468,2025-02-28 00:11:41.180154,2,10.0,20.0,Completed
60491,3019,10938,2025-02-27 00:11:41.180154,5,20.0,100.0,Completed
60492,3002,10274,2025-02-24 00:11:41.180154,1,40.0,40.0,Completed
60493,3020,10402,2025-03-13 00:11:41.180154,2,99.0,198.0,Pending
60494,3001,10779,2025-02-27 00:11:41.180154,2,449.0,898.0,Completed
60495,3012,10524,2025-03-14 00:11:41.180154,2,50.0,100.0,Completed
60496,3025,10524,2025-03-10 00:11:41.180154,1,10.0,10.0,Completed
60497,3013,10060,2025-03-08 00:11:41.180154,3,179.0,537.0,Completed
60498,3031,10394,2025-02-16 00:11:41.180154,5,35.0,175.0,Completed
60499,3040,10265,2025-02-26 00:11:41.180154,4,70.0,280.0,Shipped
60500,3019,10999,2025-02-18 00:11:41.180154,5,20.0,100.0,Completed
